일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2021/04/19","4128.87","131.64","3.29","4001.58","4148.51","4001.07","101749.0","1895932.0","1.38651117E8"
"2021/04/16","3997.23","40.55","1.02","3961.22","4005.73","3961.22","19426.0","741980.0","1.36773467E8"
"2021/04/15","3956.68","17.13","0.43","3936.85","3959.92","3912.41","19789.0","788913.0","1.36285928E8"
"2021/04/14","3939.55","-36.16","-0.91","3971.04","3974.94","3932.14","20887.0","828761.0","1.35771873E8"
"2021/04/13","3975.71","41.27","1.05","3935.32","3999.42","3901.45","28979.0","926278.0","1.37788365E8"
"2021/04/12","3934.44","-2.38","-0.06","3942.94","3951.84","3893.23","15867.0","885834.0","1.36068448E8"
"2021/04/09","3936.82","-19.42","-0.49","3959.45","3993.00","3924.37","16046.0","831088.0","1.37724115E8"
"2021/04/08","3956.24","3.87","0.10","3949.31","3984.09","3936.31","20064.0","1001402.0","1.40531947E8"
"2021/04/07","3952.37","-17.10","-0.43","3983.55","3994.15","3935.08","15014.0","724945.0","1.40142339E8"
"2021/04/06","3969.47","-9.94","-0.25","3991.61","4037.32","3927.67","22373.0","1067331.0","1.40007849E8"
"2021/04/05","3979.41","76.16","1.95","3914.46","3992.99","3914.46","28338.0","1090192.0","1.40087851E8"
"2021/04/02","3903.25","43.16","1.12","3875.16","3945.47","3875.16","35135.0","1204588.0","1.37858105E8"
"2021/04/01","3860.09","138.50","3.72","3730.61","3860.09","3730.61","29890.0","1318394.0","1.36991392E8"
"2021/03/31","3721.59","-25.05","-0.67","3749.03","3757.06","3707.30","13729.0","706475.0","1.30134497E8"
"2021/03/30","3746.64","46.93","1.27","3701.60","3754.86","3700.09","12630.0","725591.0","1.31711347E8"
"2021/03/29","3699.71","-43.93","-1.17","3746.05","3763.18","3698.19","17193.0","815190.0","1.29549276E8"
"2021/03/26","3743.64","4.61","0.12","3739.85","3770.68","3705.80","16420.0","848649.0","1.32020412E8"
"2021/03/25","3739.03","-24.32","-0.65","3763.46","3764.32","3707.60","20157.0","915525.0","1.30691947E8"
"2021/03/24","3763.35","39.99","1.07","3716.92","3776.95","3663.55","21457.0","996529.0","1.31309361E8"
"2021/03/23","3723.36","-54.74","-1.45","3784.83","3818.40","3716.08","17771.0","903690.0","1.31918217E8"
"2021/03/22","3778.10","23.82","0.63","3755.78","3794.38","3735.61","16102.0","728290.0","1.34504714E8"
"2021/03/19","3754.28","-27.00","-0.71","3765.32","3772.10","3692.22","17549.0","913103.0","1.34210967E8"
"2021/03/18","3781.28","31.94","0.85","3755.93","3818.60","3755.73","19655.0","1057787.0","1.37086877E8"
"2021/03/17","3749.34","8.62","0.23","3744.40","3750.10","3697.52","16446.0","734661.0","1.35397292E8"
"2021/03/16","3740.72","141.82","3.94","3622.82","3742.07","3622.82","17913.0","939448.0","1.35614387E8"
"2021/03/15","3598.90","-28.53","-0.79","3637.82","3646.32","3593.96","14632.0","830312.0","1.31401892E8"
"2021/03/12","3627.43","64.31","1.80","3579.05","3647.48","3579.05","19319.0","992530.0","1.33986326E8"
"2021/03/11","3563.12","109.38","3.17","3463.02","3577.29","3463.02","21359.0","1258785.0","1.31262084E8"
"2021/03/10","3453.74","-50.60","-1.44","3521.23","3603.74","3452.07","20702.0","1078453.0","1.27367991E8"
"2021/03/09","3504.34","-35.55","-1.00","3529.90","3532.63","3411.24","30033.0","1537991.0","1.30268708E8"
"2021/03/08","3539.89","-96.04","-2.64","3640.66","3687.24","3538.72","20116.0","1113329.0","1.30056332E8"
"2021/03/05","3635.93","-47.02","-1.28","3665.39","3665.39","3552.09","26193.0","1274351.0","1.34114828E8"
"2021/03/04","3682.95","-76.62","-2.04","3714.21","3716.86","3633.86","22542.0","1313917.0","1.35962755E8"
"2021/03/03","3759.57","38.98","1.05","3712.46","3763.56","3670.55","23710.0","1211192.0","1.40120131E8"
"2021/03/02","3720.59","47.08","1.28","3697.10","3831.94","3659.99","35395.0","1924522.0","1.38031698E8"
"2021/02/26","3673.51","-103.56","-2.74","3750.69","3750.69","3604.63","31899.0","2016209.0","1.35526593E8"
"2021/02/25","3777.07","173.17","4.81","3653.82","3790.45","3653.82","49277.0","2073732.0","1.41314393E8"
"2021/02/24","3603.90","-104.72","-2.82","3705.04","3782.85","3601.75","49940.0","1993767.0","1.31131812E8"
"2021/02/23","3708.62","-48.69","-1.30","3742.43","3752.64","3650.15","36238.0","1437643.0","1.34010434E8"
"2021/02/22","3757.31","-47.32","-1.24","3830.81","3855.06","3756.40","35400.0","1700303.0","1.33257022E8"
"2021/02/19","3804.63","70.94","1.90","3754.13","3807.49","3689.28","66892.0","2041978.0","1.31530937E8"
"2021/02/18","3733.69","-106.16","-2.76","3834.51","3834.51","3720.78","39243.0","1186647.0","1.2605921E8"
"2021/02/17","3839.85","-28.42","-0.73","3870.63","3873.03","3793.46","86743.0","1635598.0","1.29897521E8"
"2021/02/16","3868.27","46.27","1.21","3832.32","3907.38","3832.32","105883.0","2033633.0","1.31814129E8"
"2021/02/15","3822.00","185.84","5.11","3670.43","3832.77","3670.43","144632.0","2518789.0","1.3097028E8"
"2021/02/10","3636.16","6.76","0.19","3630.41","3645.27","3578.22","20382.0","907537.0","1.24829544E8"
"2021/02/09","3629.40","13.48","0.37","3619.70","3711.67","3619.70","27594.0","1193732.0","1.2445202E8"
"2021/02/08","3615.92","-34.72","-0.95","3648.89","3656.04","3593.74","20811.0","755243.0","1.23985595E8"
"2021/02/05","3650.64","21.94","0.60","3640.68","3663.55","3605.59","27327.0","965663.0","1.26024122E8"
"2021/02/04","3628.70","-71.65","-1.94","3700.11","3700.11","3591.84","29198.0","1127194.0","1.24118007E8"
"2021/02/03","3700.35","19.82","0.54","3688.57","3717.62","3641.63","29644.0","1027607.0","1.28190957E8"
"2021/02/02","3680.53","46.84","1.29","3663.39","3736.52","3640.80","46338.0","1336129.0","1.2793982E8"
"2021/02/01","3633.69","90.76","2.56","3537.87","3638.53","3448.53","41038.0","1337914.0","1.24138119E8"
"2021/01/29","3542.93","-113.92","-3.12","3666.08","3730.30","3492.25","63767.0","1985604.0","1.2141252E8"
"2021/01/28","3656.85","-114.03","-3.02","3758.37","3758.45","3625.11","77235.0","1906667.0","1.2306223E8"
"2021/01/27","3770.88","-63.50","-1.66","3841.14","3859.28","3760.15","102060.0","1902651.0","1.27990108E8"
"2021/01/26","3834.38","-40.15","-1.04","3864.22","3881.27","3807.19","158868.0","2554852.0","1.29069335E8"
"2021/01/25","3874.53","103.56","2.75","3776.35","3875.48","3776.35","65543.0","1626989.0","1.3333816E8"
"2021/01/22","3770.97","-77.06","-2.00","3859.67","3905.82","3770.93","38155.0","1559452.0","1.27846934E8"
"2021/01/21","3848.03","16.42","0.43","3836.22","3876.42","3798.11","33585.0","1248978.0","1.30625635E8"
"2021/01/20","3831.61","147.32","4.00","3694.33","3852.24","3694.33","47326.0","2108362.0","1.29773406E8"
"2021/01/19","3684.29","55.28","1.52","3635.44","3701.38","3604.70","36296.0","1329124.0","1.28148204E8"
"2021/01/18","3629.01","4.97","0.14","3624.08","3666.11","3553.46","38167.0","1733591.0","1.27221803E8"
"2021/01/15","3624.04","1.74","0.05","3633.28","3732.31","3611.32","47259.0","1704639.0","1.25604132E8"
"2021/01/14","3622.30","-18.00","-0.49","3639.07","3643.89","3593.07","34678.0","1307082.0","1.27534138E8"
"2021/01/13","3640.30","18.81","0.52","3627.87","3672.26","3592.79","30441.0","1500013.0","1.29355329E8"
"2021/01/12","3621.49","-1.25","-0.03","3622.59","3658.80","3535.39","45583.0","2254425.0","1.26475378E8"
"2021/01/11","3622.74","-17.70","-0.49","3665.37","3731.59","3518.61","59985.0","2880063.0","1.29185598E8"
"2021/01/08","3640.44","39.03","1.08","3610.06","3640.44","3573.38","44717.0","2222602.0","1.32719108E8"
"2021/01/07","3601.41","47.34","1.33","3569.16","3638.90","3569.16","54041.0","2008085.0","1.29987015E8"
"2021/01/06","3554.07","-1.81","-0.05","3565.33","3655.34","3532.27","51502.0","2333847.0","1.27120171E8"
"2021/01/05","3555.88","29.53","0.84","3515.94","3559.23","3479.29","39698.0","1839292.0","1.26861375E8"
"2021/01/04","3526.35","93.73","2.73","3441.83","3526.35","3440.08","45432.0","1924138.0","1.23611834E8"
"2020/12/30","3432.62","93.98","2.81","3338.18","3448.24","3315.23","58215.0","1867182.0","1.17626899E8"
"2020/12/29","3338.64","45.74","1.39","3310.01","3351.26","3294.13","33015.0","1288180.0","1.14937408E8"
"2020/12/28","3292.90","41.44","1.27","3260.18","3311.07","3248.16","37835.0","1523428.0","1.14059399E8"
"2020/12/24","3251.46","64.58","2.03","3187.06","3293.36","3181.56","42193.0","1549368.0","1.1527124E8"
"2020/12/23","3186.88","58.88","1.88","3135.03","3196.87","3089.63","28051.0","998819.0","1.13265857E8"
"2020/12/22","3128.00","-81.88","-2.55","3206.74","3207.81","3128.00","32475.0","1221547.0","1.10292665E8"
"2020/12/21","3209.88","-14.96","-0.46","3223.47","3223.47","3156.72","25187.0","883844.0","1.13574497E8"
"2020/12/18","3224.84","-35.28","-1.08","3258.26","3273.95","3206.64","22705.0","842009.0","1.15402826E8"
"2020/12/17","3260.12","71.23","2.23","3194.09","3271.34","3194.09","36092.0","1206922.0","1.16450967E8"
"2020/12/16","3188.89","43.18","1.37","3157.11","3195.80","3135.67","30941.0","877113.0","1.1431385E8"
"2020/12/15","3145.71","36.95","1.19","3110.15","3155.19","3110.15","31549.0","931615.0","1.13723305E8"
"2020/12/14","3108.76","-13.76","-0.44","3121.36","3131.45","3086.92","17421.0","679398.0","1.12938043E8"
"2020/12/11","3122.52","-6.54","-0.21","3131.34","3149.94","3104.46","19599.0","807040.0","1.12110468E8"
"2020/12/10","3129.06","-3.62","-0.12","3128.02","3141.00","3078.90","28487.0","1447965.0","1.12855952E8"
"2020/12/09","3132.68","50.55","1.64","3086.08","3136.37","3075.41","22726.0","1020216.0","1.15512172E8"
"2020/12/08","3082.13","-14.76","-0.48","3096.41","3130.06","3057.34","29757.0","1014305.0","1.11326385E8"
"2020/12/07","3096.89","18.98","0.62","3101.70","3113.85","3057.63","22784.0","1002689.0","1.13420225E8"
"2020/12/04","3077.91","31.90","1.05","3071.91","3103.91","3053.33","29170.0","1431737.0","1.11234348E8"
"2020/12/03","3046.01","0.44","0.01","3073.91","3090.71","3024.43","30945.0","1174206.0","1.08577232E8"
"2020/12/02","3045.57","94.53","3.20","2989.59","3057.00","2981.96","46999.0","1425489.0","1.06935903E8"
"2020/12/01","2951.04","-1.94","-0.07","2960.93","2972.35","2917.47","22396.0","860372.0","1.00279923E8"
"2020/11/30","2952.98","-28.53","-0.96","2995.30","2995.71","2946.42","22996.0","799184.0","9.8333079E7"
"2020/11/27","2981.51","11.65","0.39","2967.65","2996.58","2958.19","21944.0","597215.0","9.9504627E7"
"2020/11/26","2969.86","52.19","1.79","2920.24","2974.69","2894.26","25021.0","751471.0","9.9737831E7"
"2020/11/25","2917.67","-41.93","-1.42","2992.45","3003.81","2877.09","33951.0","1034372.0","9.7692131E7"
"2020/11/24","2959.60","-8.60","-0.29","2985.44","2990.75","2952.06","27591.0","863258.0","9.9122698E7"
"2020/11/23","2968.20","34.45","1.17","2924.77","2983.48","2906.92","24749.0","823706.0","1.00133377E8"
"2020/11/20","2933.75","5.95","0.20","2933.38","2947.23","2918.81","27267.0","663587.0","9.7661092E7"
"2020/11/19","2927.80","48.84","1.70","2853.94","2934.53","2846.02","23398.0","750610.0","9.8492906E7"
"2020/11/18","2878.96","3.25","0.11","2891.60","2907.61","2865.16","18284.0","715712.0","9.7784476E7"
"2020/11/17","2875.71","-33.35","-1.15","2906.83","2906.83","2863.49","26490.0","981744.0","9.7826815E7"
"2020/11/16","2909.06","148.43","5.38","2795.90","2913.06","2794.25","45964.0","1663443.0","9.8175799E7"
"2020/11/13","2760.63","38.58","1.42","2709.96","2760.63","2700.86","16442.0","612385.0","9.1033145E7"
"2020/11/12","2722.05","8.89","0.33","2731.45","2740.59","2708.69","18646.0","632928.0","8.9572188E7"
"2020/11/11","2713.16","-8.54","-0.31","2715.54","2726.19","2692.79","15380.0","503981.0","8.8713505E7"
"2020/11/10","2721.70","-20.69","-0.75","2733.47","2733.47","2699.61","16190.0","561869.0","8.8514191E7"
"2020/11/09","2742.39","17.01","0.62","2748.83","2755.87","2727.83","17565.0","596817.0","8.8456171E7"
"2020/11/06","2725.38","-27.50","-1.00","2768.38","2781.57","2716.39","19058.0","618134.0","8.8392357E7"
"2020/11/05","2752.88","52.87","1.96","2717.46","2761.18","2710.03","22916.0","800877.0","8.8580605E7"
"2020/11/04","2700.01","64.87","2.46","2654.83","2718.59","2611.85","24498.0","815799.0","8.6041351E7"
"2020/11/03","2635.14","58.28","2.26","2600.21","2643.64","2600.21","14999.0","461650.0","8.4156311E7"
"2020/11/02","2576.86","14.85","0.58","2572.31","2597.74","2542.44","12496.0","378100.0","8.2245102E7"
"2020/10/30","2562.01","-71.24","-2.71","2628.34","2640.67","2549.85","19295.0","564832.0","8.2257379E7"
"2020/10/29","2633.25","40.39","1.56","2539.67","2635.59","2534.53","19134.0","556951.0","8.427966E7"
"2020/10/28","2592.86","78.37","3.12","2508.43","2592.86","2507.29","31746.0","559285.0","8.4634203E7"
"2020/10/27","2514.49","12.27","0.49","2483.64","2552.05","2466.37","19837.0","518169.0","8.3509661E7"
"2020/10/26","2502.22","-87.03","-3.36","2589.26","2589.59","2494.56","17937.0","467960.0","8.3739073E7"
"2020/10/23","2589.25","-29.81","-1.14","2625.04","2626.30","2569.61","14312.0","462357.0","8.5261439E7"
"2020/10/22","2619.06","-66.37","-2.47","2669.16","2669.16","2617.19","14803.0","456044.0","8.5255617E7"
"2020/10/21","2685.43","3.13","0.12","2688.87","2693.90","2644.32","15439.0","616365.0","8.6332667E7"
"2020/10/20","2682.30","12.43","0.47","2651.20","2709.86","2618.71","23068.0","888121.0","8.7189241E7"
"2020/10/19","2669.87","-26.21","-0.97","2710.83","2719.68","2665.04","27770.0","616584.0","8.802329E7"
"2020/10/16","2696.08","-36.99","-1.35","2742.12","2755.25","2663.40","17394.0","527988.0","8.7362182E7"
"2020/10/15","2733.07","-35.90","-1.30","2764.52","2771.81","2703.71","20520.0","619383.0","8.8984502E7"
"2020/10/14","2768.97","-55.28","-1.96","2822.21","2826.01","2764.46","21369.0","668449.0","8.9046525E7"
"2020/10/13","2824.25","32.62","1.17","2814.63","2827.71","2780.91","31043.0","1075116.0","9.0804348E7"
"2020/10/12","2791.63","22.69","0.82","2780.82","2798.98","2770.47","18371.0","720435.0","8.8660337E7"
"2020/10/08","2768.94","-20.29","-0.73","2814.55","2817.58","2764.07","19407.0","654136.0","8.6705933E7"
"2020/10/07","2789.23","12.84","0.46","2754.54","2789.83","2751.78","16083.0","504077.0","8.7249919E7"
"2020/10/06","2776.39","4.91","0.18","2796.61","2806.65","2760.13","21654.0","627924.0","8.6477739E7"
"2020/10/05","2771.48","-0.47","-0.02","2756.75","2780.52","2739.72","19011.0","589989.0","8.6537808E7"
"2020/09/29","2771.95","24.15","0.88","2772.23","2788.23","2751.04","34061.0","924322.0","8.7040642E7"
"2020/09/28","2747.80","87.45","3.29","2702.60","2748.46","2681.41","22397.0","684746.0","8.5776103E7"
"2020/09/25","2660.35","-20.90","-0.78","2720.58","2723.37","2657.79","18655.0","592957.0","8.5028935E7"
"2020/09/24","2681.25","-79.23","-2.87","2706.27","2749.04","2673.34","28178.0","1010614.0","8.6152299E7"
"2020/09/23","2760.48","65.48","2.43","2737.19","2774.21","2645.49","30187.0","865175.0","8.6639739E7"
"2020/09/22","2695.00","-94.56","-3.39","2792.64","2792.64","2687.02","26477.0","780271.0","8.4426845E7"
"2020/09/21","2789.56","-60.88","-2.14","2844.77","2864.93","2764.99","24952.0","824743.0","8.7584985E7"
"2020/09/18","2850.44","32.26","1.14","2833.92","2851.60","2803.88","25378.0","903314.0","8.7785096E7"
"2020/09/17","2818.18","-23.42","-0.82","2846.20","2853.66","2799.03","31223.0","863042.0","8.6464162E7"
"2020/09/16","2841.60","-50.50","-1.75","2888.85","2889.80","2828.97","25749.0","735218.0","8.6281351E7"
"2020/09/15","2892.10","11.02","0.38","2913.07","2913.45","2866.34","33014.0","1092970.0","8.7132238E7"
"2020/09/14","2881.08","38.43","1.35","2861.93","2881.08","2851.97","32559.0","966411.0","8.6140449E7"
"2020/09/11","2842.65","3.81","0.13","2827.60","2847.65","2798.79","32784.0","857466.0","8.466574E7"
"2020/09/10","2838.84","28.13","1.00","2861.17","2869.75","2820.09","67848.0","1241622.0","7.6236847E7"
"2020/09/09","2810.71","-13.37","-0.47","2766.97","2825.72","2762.49","29528.0","831405.0","7.6451354E7"
"2020/09/08","2824.08","43.75","1.57","2809.92","2846.99","2798.90","45589.0","993443.0","7.7964173E7"
"2020/09/07","2780.33","33.38","1.22","2760.79","2787.60","2730.49","31039.0","753951.0","7.6872155E7"
"2020/09/04","2746.95","-66.55","-2.37","2709.34","2753.04","2702.34","23146.0","814074.0","7.6821298E7"
"2020/09/03","2813.50","67.26","2.45","2791.24","2844.17","2791.24","31025.0","1050997.0","7.7410612E7"
"2020/09/02","2746.24","30.84","1.14","2740.58","2756.49","2719.49","19847.0","532345.0","7.465564E7"
"2020/09/01","2715.40","27.94","1.04","2704.11","2722.48","2694.03","24958.0","611475.0","7.4187451E7"
"2020/08/31","2687.46","3.44","0.13","2718.93","2733.12","2669.59","15473.0","616702.0","7.3867115E7"
"2020/08/28","2684.02","14.89","0.56","2686.57","2721.32","2659.09","15027.0","460005.0","7.5666819E7"
"2020/08/27","2669.13","-44.38","-1.64","2714.07","2715.58","2669.06","15865.0","557381.0","7.6413286E7"
"2020/08/26","2713.51","-17.38","-0.64","2726.50","2732.09","2668.16","16474.0","603537.0","7.6596233E7"
"2020/08/25","2730.89","49.79","1.86","2704.82","2735.45","2693.24","18145.0","557649.0","7.5526291E7"
"2020/08/24","2681.10","46.10","1.75","2631.39","2702.14","2588.86","19694.0","631203.0","7.4065189E7"
"2020/08/21","2635.00","34.81","1.34","2650.22","2691.61","2586.91","27136.0","953309.0","7.2987407E7"
"2020/08/20","2600.19","-165.44","-5.98","2736.09","2736.73","2588.07","33556.0","1018139.0","7.0843155E7"
"2020/08/19","2765.63","60.36","2.23","2728.72","2770.50","2699.85","25726.0","1023716.0","7.4433315E7"
"2020/08/18","2705.27","-112.04","-3.98","2824.96","2826.92","2688.62","27237.0","855031.0","7.6037663E7"
"2020/08/14","2817.31","-34.16","-1.20","2857.30","2862.82","2801.01","23124.0","562855.0","7.8409494E7"
"2020/08/13","2851.47","17.61","0.62","2883.27","2891.06","2839.61","31931.0","799652.0","7.9053912E7"
"2020/08/12","2833.86","-31.30","-1.09","2860.84","2865.48","2797.37","31316.0","791660.0","7.9122271E7"
"2020/08/11","2865.16","-27.46","-0.95","2904.71","2905.43","2856.66","22500.0","638585.0","7.9621143E7"
"2020/08/10","2892.62","-8.20","-0.28","2888.96","2896.45","2863.78","29934.0","723352.0","7.9918854E7"
"2020/08/07","2900.82","-13.82","-0.47","2916.48","2926.77","2872.66","30328.0","863172.0","7.9453437E7"
"2020/08/06","2914.64","-5.14","-0.18","2924.08","2942.23","2891.46","26121.0","723442.0","7.9924341E7"
"2020/08/05","2919.78","27.05","0.94","2897.56","2920.10","2878.57","32047.0","843119.0","7.970709E7"
"2020/08/04","2892.73","1.81","0.06","2897.56","2914.05","2881.82","30394.0","692747.0","8.0072706E7"
"2020/08/03","2890.92","15.16","0.53","2880.94","2895.91","2843.94","35383.0","767692.0","8.0207578E7"
"2020/07/31","2875.76","-58.49","-1.99","2951.71","2955.97","2871.51","45497.0","1052855.0","8.0736375E7"
"2020/07/30","2934.25","53.01","1.84","2925.63","2951.82","2911.55","47289.0","1383118.0","8.2928276E7"
"2020/07/29","2881.24","22.46","0.79","2849.08","2883.97","2846.47","45621.0","970250.0","8.1089496E7"
"2020/07/28","2858.78","69.72","2.50","2822.77","2890.12","2821.15","57077.0","1340438.0","8.0829434E7"
"2020/07/27","2789.06","66.19","2.43","2722.24","2804.26","2722.18","56125.0","892482.0","8.0054412E7"
